sensor_id,timestamp,value
2,2025-01-01 11:54:51,71.16
2,2025-01-01 11:55:13,72.05
2,2025-01-01 11:55:42,71.93
2,2025-01-01 11:55:56,71.1
2,2025-01-01 11:56:14,71.98
2,2025-01-01 11:56:37,72.34
2,2025-01-01 11:56:44,72.19
2,2025-01-01 11:56:57,71.63
2,2025-01-01 11:57:05,70.77
2,2025-01-01 11:57:22,70.22
2,2025-01-01 11:57:33,71.17
2,2025-01-01 11:57:56,71.46
2,2025-01-01 11:58:12,71.36
2,2025-01-01 11:58:25,71.05
2,2025-01-01 11:58:40,71.74
2,2025-01-01 11:59:09,71.2
2,2025-01-01 11:59:30,71.07
2,2025-01-01 11:59:53,71.18
2,2025-01-01 12:00:03,70.74
2,2025-01-01 12:00:21,69.99
2,2025-01-01 12:00:29,70.9
2,2025-01-01 12:00:53,71.03
2,2025-01-01 12:01:02,71.14
2,2025-01-01 12:01:19,71.45
2,2025-01-01 12:01:39,72.05
2,2025-01-01 12:02:05,71.74
2,2025-01-01 12:02:13,71.18
2,2025-01-01 12:02:26,71.55
2,2025-01-01 12:02:42,71.7
2,2025-01-01 12:02:48,70.73
2,2025-01-01 12:03:04,71.49
2,2025-01-01 12:03:24,72.08
2,2025-01-01 12:03:32,72.52
2,2025-01-01 12:03:38,72.13
2,2025-01-01 12:04:06,72.56
2,2025-01-01 12:04:15,73.51
2,2025-01-01 12:04:29,74.39
2,2025-01-01 12:04:48,75.03
2,2025-01-01 12:05:03,75.94
2,2025-01-01 12:05:12,75.21
2,2025-01-01 12:05:41,75.68
2,2025-01-01 12:05:50,75.47
2,2025-01-01 12:05:59,75.69
2,2025-01-01 12:06:04,76.05
2,2025-01-01 12:06:09,75.42
2,2025-01-01 12:06:36,75.55
2,2025-01-01 12:06:56,76.15
2,2025-01-01 12:07:15,76.24
2,2025-01-01 12:07:44,76.93
2,2025-01-01 12:08:02,77.02
2,2025-01-01 12:08:18,76.26
2,2025-01-01 12:08:41,76.32
2,2025-01-01 12:08:49,77.07
2,2025-01-01 12:09:17,76.49
2,2025-01-01 12:09:36,75.97
2,2025-01-01 12:09:50,76.08
2,2025-01-01 12:09:58,76.39
2,2025-01-01 12:10:13,77.26
2,2025-01-01 12:10:30,76.36
2,2025-01-01 12:10:46,75.63
2,2025-01-01 12:11:12,75.49
2,2025-01-01 12:11:29,76.3
2,2025-01-01 12:11:49,77.16
2,2025-01-01 12:12:03,77.93
2,2025-01-01 12:12:16,78.82
2,2025-01-01 12:12:36,79.69
2,2025-01-01 12:12:44,79.88
2,2025-01-01 12:12:55,79.41
2,2025-01-01 12:13:06,80.07
2,2025-01-01 12:13:27,79.96
2,2025-01-01 12:13:40,80.66
2,2025-01-01 12:14:08,80.98
2,2025-01-01 12:14:25,80.76
2,2025-01-01 12:14:36,81.41
2,2025-01-01 12:14:54,80.88
2,2025-01-01 12:15:06,80.55
2,2025-01-01 12:15:32,79.95
2,2025-01-01 12:15:43,79.6
2,2025-01-01 12:16:08,79.55
2,2025-01-01 12:16:26,80.02
2,2025-01-01 12:16:55,79.03
2,2025-01-01 12:17:25,78.64
2,2025-01-01 12:17:43,77.95
2,2025-01-01 12:17:55,77.87
2,2025-01-01 12:18:05,78.35
2,2025-01-01 12:18:10,78.02
2,2025-01-01 12:18:38,78.48
2,2025-01-01 12:18:48,78.2
2,2025-01-01 12:19:02,77.4
2,2025-01-01 12:19:10,77.72
2,2025-01-01 12:19:18,78.58
2,2025-01-01 12:19:41,78.81
2,2025-01-01 12:19:46,79.08
2,2025-01-01 12:20:12,79.75
2,2025-01-01 12:20:37,79.44
2,2025-01-01 12:21:03,79.75
2,2025-01-01 12:21:19,79.01
2,2025-01-01 12:21:29,79.72
2,2025-01-01 12:21:56,79.97
2,2025-01-01 12:22:01,80.26
2,2025-01-01 12:22:20,79.91
2,2025-01-01 12:22:38,78.93
2,2025-01-01 12:23:08,78.22
2,2025-01-01 12:23:23,77.77
2,2025-01-01 12:23:35,76.78
2,2025-01-01 12:23:50,77.55
2,2025-01-01 12:24:16,76.63
2,2025-01-01 12:24:22,76.3
2,2025-01-01 12:24:29,75.47
2,2025-01-01 12:24:36,75.9
2,2025-01-01 12:25:06,76.47
2,2025-01-01 12:25:34,76.8
2,2025-01-01 12:25:49,77.02
2,2025-01-01 12:26:17,77.08
2,2025-01-01 12:26:47,77.04
2,2025-01-01 12:26:53,77.02
2,2025-01-01 12:27:02,77.44
2,2025-01-01 12:27:30,77.46
2,2025-01-01 12:27:56,78.04
2,2025-01-01 12:28:21,78.56
2,2025-01-01 12:28:31,78.37
2,2025-01-01 12:28:55,77.93
2,2025-01-01 12:29:12,78.2
2,2025-01-01 12:29:21,79.1
2,2025-01-01 12:29:26,79.07
2,2025-01-01 12:29:36,78.45
2,2025-01-01 12:30:04,78.02
2,2025-01-01 12:30:32,78.41
2,2025-01-01 12:31:00,77.64
2,2025-01-01 12:31:26,77.81
2,2025-01-01 12:31:35,77.43
2,2025-01-01 12:31:56,77.66
2,2025-01-01 12:32:11,78.0
2,2025-01-01 12:32:23,78.42
2,2025-01-01 12:32:45,78.13
2,2025-01-01 12:33:07,77.94
2,2025-01-01 12:33:25,78.7
2,2025-01-01 12:33:41,78.95
2,2025-01-01 12:33:53,79.83
2,2025-01-01 12:34:07,79.28
2,2025-01-01 12:34:18,79.41
2,2025-01-01 12:34:35,80.27
2,2025-01-01 12:34:44,80.34
2,2025-01-01 12:35:05,80.51
2,2025-01-01 12:35:23,80.53
2,2025-01-01 12:35:42,81.52
2,2025-01-01 12:36:01,81.23
2,2025-01-01 12:36:25,80.88
2,2025-01-01 12:36:36,81.08
2,2025-01-01 12:36:50,81.53
2,2025-01-01 12:37:17,81.97
2,2025-01-01 12:37:32,82.42
2,2025-01-01 12:37:38,83.12
2,2025-01-01 12:37:47,82.48
2,2025-01-01 12:37:53,82.8
2,2025-01-01 12:38:12,82.94
2,2025-01-01 12:38:28,82.28
2,2025-01-01 12:38:51,82.75
2,2025-01-01 12:39:08,81.95
2,2025-01-01 12:39:14,82.94
2,2025-01-01 12:39:39,82.72
2,2025-01-01 12:40:07,83.32
2,2025-01-01 12:40:14,83.89
2,2025-01-01 12:40:26,84.56
2,2025-01-01 12:40:33,84.73
2,2025-01-01 12:40:46,85.22
2,2025-01-01 12:40:55,84.64
2,2025-01-01 12:41:06,85.44
2,2025-01-01 12:41:36,85.13
2,2025-01-01 12:41:53,86.03
2,2025-01-01 12:42:10,85.82
2,2025-01-01 12:42:38,86.26
2,2025-01-01 12:43:07,86.4
2,2025-01-01 12:43:15,85.48
2,2025-01-01 12:43:31,85.01
2,2025-01-01 12:43:57,85.29
2,2025-01-01 12:44:24,84.82
2,2025-01-01 12:44:43,84.27
2,2025-01-01 12:45:07,83.84
2,2025-01-01 12:45:27,84.14
2,2025-01-01 12:45:57,83.94
2,2025-01-01 12:46:11,84.09
2,2025-01-01 12:46:38,83.47
2,2025-01-01 12:46:47,83.19
2,2025-01-01 12:47:06,83.39
2,2025-01-01 12:47:12,83.85
2,2025-01-01 12:47:27,83.42
2,2025-01-01 12:47:47,83.36
2,2025-01-01 12:48:15,83.16
2,2025-01-01 12:48:40,83.94
2,2025-01-01 12:48:45,84.52
2,2025-01-01 12:49:01,84.18
2,2025-01-01 12:49:11,83.25
2,2025-01-01 12:49:29,82.52
2,2025-01-01 12:49:58,83.15
2,2025-01-01 12:50:18,83.57
2,2025-01-01 12:50:24,84.53
2,2025-01-01 12:50:45,83.91
2,2025-01-01 12:50:56,84.67
2,2025-01-01 12:51:22,84.76
2,2025-01-01 12:51:48,85.49
2,2025-01-01 12:51:56,84.49
2,2025-01-01 12:52:04,84.71
2,2025-01-01 12:52:30,84.95
2,2025-01-01 12:52:44,85.94
2,2025-01-01 12:53:06,86.71
2,2025-01-01 12:53:29,85.77
2,2025-01-01 12:53:48,86.37
2,2025-01-01 12:54:11,85.52
2,2025-01-01 12:54:33,86.39
2,2025-01-01 12:55:01,86.35
2,2025-01-01 12:55:29,85.36
2,2025-01-01 12:55:51,85.63
2,2025-01-01 12:56:03,85.14
2,2025-01-01 12:56:31,85.62
2,2025-01-01 12:56:53,86.55
2,2025-01-01 12:57:13,87.48
2,2025-01-01 12:57:36,88.19
2,2025-01-01 12:57:49,89.13
2,2025-01-01 12:57:57,89.94
2,2025-01-01 12:58:05,89.65
2,2025-01-01 12:58:20,89.54
2,2025-01-01 12:58:37,89.67
2,2025-01-01 12:58:57,89.59
2,2025-01-01 12:59:18,89.48
2,2025-01-01 12:59:41,89.71
2,2025-01-01 13:00:03,88.91
2,2025-01-01 13:00:21,88.22
2,2025-01-01 13:00:40,88.12
2,2025-01-01 13:01:09,88.82
2,2025-01-01 13:01:32,88.89
2,2025-01-01 13:01:58,89.25
2,2025-01-01 13:02:17,90.01
2,2025-01-01 13:02:32,90.38
2,2025-01-01 13:02:52,90.32
2,2025-01-01 13:03:02,90.1
2,2025-01-01 13:03:21,89.35
2,2025-01-01 13:03:49,89.76
2,2025-01-01 13:04:02,89.75
2,2025-01-01 13:04:26,89.37
2,2025-01-01 13:04:34,90.33
2,2025-01-01 13:04:42,90.76
2,2025-01-01 13:04:57,91.74
2,2025-01-01 13:05:13,91.68
2,2025-01-01 13:05:34,90.87
2,2025-01-01 13:05:56,90.7
2,2025-01-01 13:06:01,91.27
2,2025-01-01 13:06:14,91.49
2,2025-01-01 13:06:33,92.43
2,2025-01-01 13:07:03,92.45
2,2025-01-01 13:07:22,92.33
2,2025-01-01 13:07:52,92.92
2,2025-01-01 13:08:08,93.06
2,2025-01-01 13:08:13,93.88
2,2025-01-01 13:08:39,94.13
2,2025-01-01 13:09:05,94.69
2,2025-01-01 13:09:26,95.42
2,2025-01-01 13:09:51,96.1
2,2025-01-01 13:10:15,95.48
2,2025-01-01 13:10:27,95.27
2,2025-01-01 13:10:50,94.33
2,2025-01-01 13:10:56,94.55
2,2025-01-01 13:11:14,94.4
2,2025-01-01 13:11:25,95.27
2,2025-01-01 13:11:38,95.53
2,2025-01-01 13:11:59,96.15
2,2025-01-01 13:12:21,96.92
2,2025-01-01 13:12:35,97.27
2,2025-01-01 13:12:45,97.42
2,2025-01-01 13:13:12,97.81
2,2025-01-01 13:13:41,97.63
2,2025-01-01 13:14:05,97.89
2,2025-01-01 13:14:24,96.93
2,2025-01-01 13:14:38,96.76
2,2025-01-01 13:14:47,96.84
2,2025-01-01 13:15:06,96.88
2,2025-01-01 13:15:14,96.07
2,2025-01-01 13:15:26,96.91
2,2025-01-01 13:15:53,96.86
2,2025-01-01 13:15:58,96.3
2,2025-01-01 13:16:04,96.66
2,2025-01-01 13:16:13,96.67
2,2025-01-01 13:16:42,96.37
2,2025-01-01 13:16:53,95.68
2,2025-01-01 13:17:01,96.0
2,2025-01-01 13:17:17,96.71
2,2025-01-01 13:17:26,97.37
2,2025-01-01 13:17:55,96.99
2,2025-01-01 13:18:03,97.7
2,2025-01-01 13:18:10,96.82
2,2025-01-01 13:18:20,96.45
2,2025-01-01 13:18:37,96.28
2,2025-01-01 13:18:48,95.7
2,2025-01-01 13:19:09,96.35
2,2025-01-01 13:19:29,95.46
2,2025-01-01 13:19:39,96.16
2,2025-01-01 13:19:59,97.14
2,2025-01-01 13:20:17,97.2
2,2025-01-01 13:20:32,97.1
2,2025-01-01 13:20:43,97.89
2,2025-01-01 13:20:54,98.47
2,2025-01-01 13:21:18,98.99
2,2025-01-01 13:21:40,98.43
2,2025-01-01 13:22:00,97.8
2,2025-01-01 13:22:17,97.55
2,2025-01-01 13:22:30,98.26
2,2025-01-01 13:22:55,97.44
2,2025-01-01 13:23:07,97.8
2,2025-01-01 13:23:30,96.95
2,2025-01-01 13:23:52,96.1
2,2025-01-01 13:24:06,97.03
2,2025-01-01 13:24:22,97.74
2,2025-01-01 13:24:50,98.65
2,2025-01-01 13:24:56,97.86
2,2025-01-01 13:25:14,97.42
2,2025-01-01 13:25:31,97.8
2,2025-01-01 13:25:54,96.89
2,2025-01-01 13:26:10,96.83
2,2025-01-01 13:26:21,96.55
2,2025-01-01 13:26:28,95.88
2,2025-01-01 13:26:46,96.51
2,2025-01-01 13:27:11,95.85
2,2025-01-01 13:27:31,96.69
2,2025-01-01 13:27:48,96.95
2,2025-01-01 13:27:53,96.29
2,2025-01-01 13:28:21,95.63
2,2025-01-01 13:28:26,95.99
2,2025-01-01 13:28:42,95.43
2,2025-01-01 13:29:01,94.56
2,2025-01-01 13:29:28,94.52
2,2025-01-01 13:29:54,95.36
2,2025-01-01 13:30:00,94.65
2,2025-01-01 13:30:26,95.48
2,2025-01-01 13:30:54,95.95
2,2025-01-01 13:31:16,96.39
2,2025-01-01 13:31:33,95.79
2,2025-01-01 13:31:41,96.64
2,2025-01-01 13:32:08,96.07
2,2025-01-01 13:32:13,96.87
2,2025-01-01 13:32:42,96.01
2,2025-01-01 13:32:54,96.96
2,2025-01-01 13:33:06,96.2
2,2025-01-01 13:33:20,95.92
2,2025-01-01 13:33:34,96.5
2,2025-01-01 13:33:52,96.03
2,2025-01-01 13:34:05,95.32
2,2025-01-01 13:34:33,95.51
2,2025-01-01 13:34:43,94.8
2,2025-01-01 13:35:05,95.58
2,2025-01-01 13:35:28,96.15
2,2025-01-01 13:35:38,96.25
2,2025-01-01 13:35:52,96.13
2,2025-01-01 13:36:08,96.81
2,2025-01-01 13:36:30,96.65
2,2025-01-01 13:37:00,96.04
2,2025-01-01 13:37:05,96.65
2,2025-01-01 13:37:22,97.54
2,2025-01-01 13:37:32,98.29
2,2025-01-01 13:37:50,97.86
2,2025-01-01 13:37:59,97.83
2,2025-01-01 13:38:26,97.29
2,2025-01-01 13:38:35,98.21
2,2025-01-01 13:39:05,97.66
2,2025-01-01 13:39:22,98.13
2,2025-01-01 13:39:42,97.58
2,2025-01-01 13:40:06,98.57
2,2025-01-01 13:40:31,98.75
2,2025-01-01 13:40:54,99.22
2,2025-01-01 13:41:11,99.36
2,2025-01-01 13:41:24,100.0
2,2025-01-01 13:41:51,99.49
2,2025-01-01 13:42:08,98.74
2,2025-01-01 13:42:18,98.6
2,2025-01-01 13:42:45,98.07
2,2025-01-01 13:43:02,98.56
2,2025-01-01 13:43:29,97.96
2,2025-01-01 13:43:49,97.27
2,2025-01-01 13:44:03,96.98
2,2025-01-01 13:44:17,96.23
2,2025-01-01 13:44:29,96.22
2,2025-01-01 13:44:51,95.99
2,2025-01-01 13:45:06,96.74
2,2025-01-01 13:45:28,96.12
2,2025-01-01 13:45:45,96.0
2,2025-01-01 13:46:03,95.9
2,2025-01-01 13:46:31,96.21
2,2025-01-01 13:46:46,97.16
2,2025-01-01 13:46:57,97.72
2,2025-01-01 13:47:13,98.69
2,2025-01-01 13:47:31,98.44
2,2025-01-01 13:47:49,98.47
2,2025-01-01 13:48:00,98.65
2,2025-01-01 13:48:06,98.21
2,2025-01-01 13:48:33,97.24
2,2025-01-01 13:48:55,97.67
2,2025-01-01 13:49:25,97.48
2,2025-01-01 13:49:38,98.06
2,2025-01-01 13:49:44,97.31
2,2025-01-01 13:50:14,96.85
2,2025-01-01 13:50:34,96.0
2,2025-01-01 13:51:02,95.28
2,2025-01-01 13:51:19,94.56
2,2025-01-01 13:51:29,94.69
2,2025-01-01 13:51:42,95.1
2,2025-01-01 13:52:06,96.07
2,2025-01-01 13:52:24,95.34
2,2025-01-01 13:52:29,94.61
2,2025-01-01 13:52:58,95.28
2,2025-01-01 13:53:09,95.59
2,2025-01-01 13:53:27,95.05
2,2025-01-01 13:53:54,95.17
2,2025-01-01 13:54:19,94.95
2,2025-01-01 13:54:41,95.36
2,2025-01-01 13:54:59,95.59
2,2025-01-01 13:55:07,96.47
2,2025-01-01 13:55:35,96.45
2,2025-01-01 13:55:46,96.5
2,2025-01-01 13:56:12,96.36
2,2025-01-01 13:56:42,96.04
2,2025-01-01 13:57:02,95.91
2,2025-01-01 13:57:19,96.07
2,2025-01-01 13:57:36,95.65
2,2025-01-01 13:57:46,95.43
2,2025-01-01 13:58:15,95.41
2,2025-01-01 13:58:25,95.33
2,2025-01-01 13:58:44,96.31
2,2025-01-01 13:59:02,96.01
2,2025-01-01 13:59:30,96.49
2,2025-01-01 13:59:58,96.53
2,2025-01-01 14:00:05,95.84
2,2025-01-01 14:00:13,95.75
2,2025-01-01 14:00:37,95.76
2,2025-01-01 14:01:07,94.8
2,2025-01-01 14:01:35,93.94
2,2025-01-01 14:02:00,94.89
2,2025-01-01 14:02:06,95.81
2,2025-01-01 14:02:28,95.08
2,2025-01-01 14:02:39,94.14
2,2025-01-01 14:03:09,94.21
2,2025-01-01 14:03:31,93.48
2,2025-01-01 14:03:42,93.32
2,2025-01-01 14:04:02,94.22
2,2025-01-01 14:04:16,93.5
2,2025-01-01 14:04:36,92.59
2,2025-01-01 14:05:01,93.32
2,2025-01-01 14:05:25,92.84
2,2025-01-01 14:05:43,93.74
2,2025-01-01 14:05:58,93.34
2,2025-01-01 14:06:03,92.49
2,2025-01-01 14:06:20,93.2
2,2025-01-01 14:06:47,92.86
2,2025-01-01 14:07:00,92.35
2,2025-01-01 14:07:20,91.56
2,2025-01-01 14:07:42,91.37
2,2025-01-01 14:08:07,90.62
2,2025-01-01 14:08:33,90.54
2,2025-01-01 14:08:46,89.59
2,2025-01-01 14:09:14,90.1
2,2025-01-01 14:09:34,90.4
2,2025-01-01 14:09:56,90.93
2,2025-01-01 14:10:01,91.14
2,2025-01-01 14:10:11,90.58
2,2025-01-01 14:10:24,90.31
2,2025-01-01 14:10:43,90.68
2,2025-01-01 14:11:12,91.17
2,2025-01-01 14:11:28,90.96
2,2025-01-01 14:11:41,90.15
2,2025-01-01 14:12:06,89.42
2,2025-01-01 14:12:34,89.56
2,2025-01-01 14:12:48,89.46
2,2025-01-01 14:13:10,89.29
2,2025-01-01 14:13:21,88.5
2,2025-01-01 14:13:35,88.49
2,2025-01-01 14:13:59,87.84
2,2025-01-01 14:14:13,88.57
2,2025-01-01 14:14:32,88.25
2,2025-01-01 14:14:46,87.56
2,2025-01-01 14:15:13,87.18
2,2025-01-01 14:15:30,86.77
2,2025-01-01 14:15:56,85.87
2,2025-01-01 14:16:23,85.88
2,2025-01-01 14:16:39,86.16
2,2025-01-01 14:16:44,87.04
2,2025-01-01 14:17:10,87.84
2,2025-01-01 14:17:25,87.48
2,2025-01-01 14:17:54,86.52
2,2025-01-01 14:18:06,86.81
2,2025-01-01 14:18:36,86.71
2,2025-01-01 14:18:41,87.4
2,2025-01-01 14:18:50,87.17
2,2025-01-01 14:19:06,87.17
2,2025-01-01 14:19:12,86.68
2,2025-01-01 14:19:22,86.74
2,2025-01-01 14:19:29,86.86
2,2025-01-01 14:19:49,87.11
2,2025-01-01 14:20:05,86.29
2,2025-01-01 14:20:10,86.49
2,2025-01-01 14:20:16,85.63
2,2025-01-01 14:20:43,84.72
2,2025-01-01 14:20:51,84.38
2,2025-01-01 14:21:02,83.77
2,2025-01-01 14:21:13,83.31
2,2025-01-01 14:21:22,83.0
2,2025-01-01 14:21:46,82.17
2,2025-01-01 14:22:14,81.71
2,2025-01-01 14:22:31,81.55
2,2025-01-01 14:22:37,82.0
2,2025-01-01 14:22:50,81.53
2,2025-01-01 14:23:10,81.44
2,2025-01-01 14:23:28,82.38
2,2025-01-01 14:23:48,82.79
2,2025-01-01 14:23:55,83.12
2,2025-01-01 14:24:20,84.1
2,2025-01-01 14:24:30,83.71
2,2025-01-01 14:24:51,83.16
2,2025-01-01 14:25:07,82.57
2,2025-01-01 14:25:13,83.16
2,2025-01-01 14:25:41,83.81
2,2025-01-01 14:25:52,83.74
2,2025-01-01 14:26:00,83.97
2,2025-01-01 14:26:17,84.77
2,2025-01-01 14:26:45,84.35
2,2025-01-01 14:27:07,83.42
2,2025-01-01 14:27:14,82.59
2,2025-01-01 14:27:28,81.85
2,2025-01-01 14:27:53,82.2
2,2025-01-01 14:28:05,82.68
2,2025-01-01 14:28:12,82.54
2,2025-01-01 14:28:26,83.34
2,2025-01-01 14:28:44,82.68
2,2025-01-01 14:29:06,83.04
2,2025-01-01 14:29:29,83.56
2,2025-01-01 14:29:44,83.22
2,2025-01-01 14:29:58,83.32
2,2025-01-01 14:30:04,84.12
2,2025-01-01 14:30:32,83.59
2,2025-01-01 14:30:38,82.77
2,2025-01-01 14:30:50,83.38
2,2025-01-01 14:31:01,82.59
2,2025-01-01 14:31:30,82.12
2,2025-01-01 14:31:44,82.22
2,2025-01-01 14:32:14,81.34
2,2025-01-01 14:32:31,81.62
2,2025-01-01 14:32:54,82.24
2,2025-01-01 14:32:59,82.03
2,2025-01-01 14:33:04,82.11
2,2025-01-01 14:33:17,81.61
2,2025-01-01 14:33:46,82.06
2,2025-01-01 14:34:09,82.23
2,2025-01-01 14:34:34,83.05
2,2025-01-01 14:34:51,83.4
2,2025-01-01 14:35:07,83.4
2,2025-01-01 14:35:30,84.37
2,2025-01-01 14:35:44,83.48
2,2025-01-01 14:36:05,83.04
2,2025-01-01 14:36:18,82.95
2,2025-01-01 14:36:31,83.76
2,2025-01-01 14:36:53,83.87
2,2025-01-01 14:37:18,84.3
2,2025-01-01 14:37:48,84.89
2,2025-01-01 14:37:56,85.12
2,2025-01-01 14:38:19,84.45
2,2025-01-01 14:38:44,83.88
2,2025-01-01 14:39:03,84.58
2,2025-01-01 14:39:29,84.84
2,2025-01-01 14:39:50,85.64
2,2025-01-01 14:39:57,86.62
2,2025-01-01 14:40:16,86.61
2,2025-01-01 14:40:43,86.34
2,2025-01-01 14:40:51,86.6
2,2025-01-01 14:41:15,87.08
2,2025-01-01 14:41:40,87.84
2,2025-01-01 14:41:51,87.13
2,2025-01-01 14:42:07,86.98
2,2025-01-01 14:42:31,87.41
2,2025-01-01 14:42:37,88.11
2,2025-01-01 14:42:56,87.48
2,2025-01-01 14:43:19,87.01
2,2025-01-01 14:43:34,87.81
2,2025-01-01 14:44:00,87.86
2,2025-01-01 14:44:10,87.53
2,2025-01-01 14:44:36,88.13
2,2025-01-01 14:45:06,88.57
2,2025-01-01 14:45:36,88.89
2,2025-01-01 14:45:51,88.24
2,2025-01-01 14:45:59,87.74
2,2025-01-01 14:46:23,87.61
2,2025-01-01 14:46:30,88.39
2,2025-01-01 14:46:55,87.88
2,2025-01-01 14:47:23,88.22
2,2025-01-01 14:47:50,88.23
2,2025-01-01 14:48:12,87.58
2,2025-01-01 14:48:33,87.53
2,2025-01-01 14:49:01,86.78
2,2025-01-01 14:49:30,87.47
2,2025-01-01 14:49:59,87.3
2,2025-01-01 14:50:21,88.18
2,2025-01-01 14:50:27,88.3
2,2025-01-01 14:50:57,87.93
2,2025-01-01 14:51:16,88.63
2,2025-01-01 14:51:33,89.2
2,2025-01-01 14:51:41,89.65
2,2025-01-01 14:52:08,88.82
2,2025-01-01 14:52:22,89.0
2,2025-01-01 14:52:27,89.3
2,2025-01-01 14:52:45,88.38
2,2025-01-01 14:52:56,88.8
2,2025-01-01 14:53:24,88.7
2,2025-01-01 14:53:43,89.14
2,2025-01-01 14:54:07,88.51
2,2025-01-01 14:54:19,88.9
2,2025-01-01 14:54:36,87.95
2,2025-01-01 14:54:51,87.34
2,2025-01-01 14:55:00,86.75
2,2025-01-01 14:55:14,87.22
2,2025-01-01 14:55:40,86.86
2,2025-01-01 14:55:51,87.74
2,2025-01-01 14:56:09,87.2
2,2025-01-01 14:56:27,86.8
2,2025-01-01 14:56:44,86.61
2,2025-01-01 14:56:58,87.23
2,2025-01-01 14:57:21,86.65
2,2025-01-01 14:57:47,87.62
2,2025-01-01 14:57:53,87.67
2,2025-01-01 14:58:09,88.06
2,2025-01-01 14:58:22,88.13
2,2025-01-01 14:58:34,88.96
2,2025-01-01 14:59:00,88.79
2,2025-01-01 14:59:05,89.74
2,2025-01-01 14:59:29,90.06
2,2025-01-01 14:59:52,89.27
2,2025-01-01 15:00:08,89.55
2,2025-01-01 15:00:34,88.83
2,2025-01-01 15:00:54,88.52
2,2025-01-01 15:01:15,88.5
2,2025-01-01 15:01:36,89.01
2,2025-01-01 15:02:06,88.57
2,2025-01-01 15:02:12,89.12
2,2025-01-01 15:02:42,89.82
2,2025-01-01 15:03:04,90.41
2,2025-01-01 15:03:17,90.63
2,2025-01-01 15:03:30,89.8
2,2025-01-01 15:03:54,89.7
2,2025-01-01 15:04:16,89.59
2,2025-01-01 15:04:23,89.06
2,2025-01-01 15:04:38,89.22
2,2025-01-01 15:04:51,90.15
2,2025-01-01 15:05:10,89.93
2,2025-01-01 15:05:15,89.34
2,2025-01-01 15:05:26,89.56
2,2025-01-01 15:05:49,90.43
2,2025-01-01 15:05:55,89.72
2,2025-01-01 15:06:02,90.14
2,2025-01-01 15:06:27,89.22
2,2025-01-01 15:06:40,88.5
2,2025-01-01 15:06:53,88.93
2,2025-01-01 15:06:58,89.44
2,2025-01-01 15:07:25,90.26
2,2025-01-01 15:07:36,89.69
2,2025-01-01 15:07:58,90.63
2,2025-01-01 15:08:23,91.12
2,2025-01-01 15:08:38,90.47
2,2025-01-01 15:08:59,89.89
2,2025-01-01 15:09:15,89.1
2,2025-01-01 15:09:38,88.36
2,2025-01-01 15:09:51,88.83
2,2025-01-01 15:10:10,88.91
2,2025-01-01 15:10:33,88.9
2,2025-01-01 15:10:48,89.0
2,2025-01-01 15:11:02,89.4
2,2025-01-01 15:11:21,89.06
2,2025-01-01 15:11:49,89.31
2,2025-01-01 15:12:06,90.3
2,2025-01-01 15:12:32,90.45
2,2025-01-01 15:12:52,90.39
2,2025-01-01 15:13:05,91.0
2,2025-01-01 15:13:27,90.97
2,2025-01-01 15:13:45,90.21
2,2025-01-01 15:14:13,90.13
2,2025-01-01 15:14:21,90.27
2,2025-01-01 15:14:50,90.03
2,2025-01-01 15:15:19,90.17
2,2025-01-01 15:15:47,89.77
2,2025-01-01 15:16:12,90.3
2,2025-01-01 15:16:18,90.42
2,2025-01-01 15:16:47,89.66
2,2025-01-01 15:16:57,88.92
2,2025-01-01 15:17:04,88.01
2,2025-01-01 15:17:32,87.64
2,2025-01-01 15:17:52,87.67
2,2025-01-01 15:18:01,87.26
2,2025-01-01 15:18:17,87.43
2,2025-01-01 15:18:46,86.76
2,2025-01-01 15:18:53,86.63
2,2025-01-01 15:19:00,87.36
2,2025-01-01 15:19:11,87.44
2,2025-01-01 15:19:39,87.81
2,2025-01-01 15:20:08,88.57
2,2025-01-01 15:20:14,88.57
2,2025-01-01 15:20:34,88.69
2,2025-01-01 15:20:44,88.99
2,2025-01-01 15:21:13,88.27
2,2025-01-01 15:21:43,87.69
2,2025-01-01 15:22:10,88.25
2,2025-01-01 15:22:34,88.44
2,2025-01-01 15:22:49,87.53
2,2025-01-01 15:22:59,87.57
2,2025-01-01 15:23:15,87.32
2,2025-01-01 15:23:36,86.77
2,2025-01-01 15:23:46,86.8
2,2025-01-01 15:24:01,86.31
2,2025-01-01 15:24:16,85.82
2,2025-01-01 15:24:30,86.25
2,2025-01-01 15:24:49,87.17
2,2025-01-01 15:25:13,86.94
2,2025-01-01 15:25:20,86.14
2,2025-01-01 15:25:36,87.12
2,2025-01-01 15:25:52,87.1
2,2025-01-01 15:26:12,87.1
2,2025-01-01 15:26:21,87.48
2,2025-01-01 15:26:36,87.19
2,2025-01-01 15:27:02,87.79
2,2025-01-01 15:27:23,87.3
2,2025-01-01 15:27:47,87.88
2,2025-01-01 15:27:57,88.18
2,2025-01-01 15:28:09,87.83
2,2025-01-01 15:28:19,88.03
2,2025-01-01 15:28:30,87.16
2,2025-01-01 15:28:57,86.3
2,2025-01-01 15:29:11,85.65
2,2025-01-01 15:29:26,85.61
2,2025-01-01 15:29:40,85.59
2,2025-01-01 15:30:10,85.05
2,2025-01-01 15:30:17,85.84
2,2025-01-01 15:30:33,85.94
2,2025-01-01 15:31:03,86.84
